,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,Class
109,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
110,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
111,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
112,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
113,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
114,952,937,923,902,892,914,1095,1328,1411,1358,805,816,954,939,925,904,894,915,1096,1329,1412,1359,806,817,955,940,926,904,894,915,1096,1329,1412,1359,806,817,955,940,926,904,894,915,1096,1329,1412,1359,806,817,955,940,926,904,894,915,1096,1329,1412,1359,806,817,955,940,926,904,894,915,1096,1329,1412,1359,806,817,955,940,926,904,894,915,1096,1329,1412,1359,806,817,955,940,926,904,894,915,1096,1329,1412,1359,806,817,955,940,926,904,894,915,1096,1329,1412,1359,806,817,955,940,926,904,894,915,1096,1329,1412,1359,806,817,955,940,926,904,894,915,1096,1329,1412,1359,806,817,4521,4502,4482,4448,4422,4342,3960,3168,2288,1887,822,833,4537,4518,4498,4464,4438,4358,3976,3184,2304,1903,838,839,1
115,975,957,938,924,900,891,1021,1275,1398,1392,806,817,976,958,939,925,901,891,1021,1275,1398,1392,806,817,977,959,940,925,901,891,1021,1275,1398,1392,806,817,977,959,940,925,901,891,1021,1275,1398,1392,806,817,977,959,940,925,901,891,1021,1275,1398,1392,806,817,977,959,940,925,901,891,1021,1275,1398,1392,806,817,977,959,940,925,901,891,1021,1275,1398,1392,806,817,977,959,940,925,901,891,1021,1275,1398,1392,806,817,977,959,940,925,901,891,1021,1275,1398,1392,806,817,977,959,940,925,901,891,1021,1275,1398,1392,806,817,977,959,940,925,901,891,1021,1275,1398,1392,806,817,4548,4525,4501,4479,4443,4399,4154,3437,2464,2052,822,833,4565,4542,4518,4496,4460,4416,4171,3454,2481,2069,838,839,1
116,936,922,907,886,875,918,1121,1315,1406,1342,805,816,951,937,922,900,889,928,1129,1321,1411,1347,806,817,952,938,922,900,889,928,1129,1321,1411,1347,806,817,952,938,922,900,889,928,1129,1321,1411,1347,806,817,952,938,922,900,889,928,1129,1321,1411,1347,806,817,952,938,922,900,889,928,1129,1321,1411,1347,806,817,952,938,922,900,889,928,1129,1321,1411,1347,806,817,952,938,922,900,889,928,1129,1321,1411,1347,806,817,952,938,922,900,889,928,1129,1321,1411,1347,806,817,952,938,922,900,889,928,1129,1321,1411,1347,806,817,952,938,922,900,889,928,1129,1321,1411,1347,806,817,4516,4497,4475,4442,4410,4317,3850,3081,2230,1847,822,833,4535,4516,4494,4461,4429,4336,3869,3100,2249,1866,841,839,1
117,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
118,942,926,912,890,880,915,1111,1313,1410,1349,805,816,955,939,925,902,892,923,1118,1318,1414,1353,806,817,956,940,925,902,892,923,1118,1318,1414,1353,806,817,956,940,925,902,892,923,1118,1318,1414,1353,806,817,956,940,925,902,892,923,1118,1318,1414,1353,806,817,956,940,925,902,892,923,1118,1318,1414,1353,806,817,956,940,925,902,892,923,1118,1318,1414,1353,806,817,956,940,925,902,892,923,1118,1318,1414,1353,806,817,956,940,925,902,892,923,1118,1318,1414,1353,806,817,956,940,925,902,892,923,1118,1318,1414,1353,806,817,956,940,925,902,892,923,1118,1318,1414,1353,806,817,4522,4501,4480,4446,4415,4333,3890,3113,2253,1863,822,833,4537,4516,4495,4461,4430,4348,3905,3128,2268,1878,837,839,1
119,975,958,939,925,901,892,1022,1276,1398,1392,806,817,976,959,940,926,902,892,1022,1276,1398,1392,806,817,977,960,941,926,902,892,1022,1276,1398,1392,806,817,977,960,941,926,902,892,1022,1276,1398,1392,806,817,977,960,941,926,902,892,1022,1276,1398,1392,806,817,977,960,941,926,902,892,1022,1276,1398,1392,806,817,977,960,941,926,902,892,1022,1276,1398,1392,806,817,977,960,941,926,902,892,1022,1276,1398,1392,806,817,977,960,941,926,902,892,1022,1276,1398,1392,806,817,977,960,941,926,902,892,1022,1276,1398,1392,806,817,977,960,941,926,902,892,1022,1276,1398,1392,806,817,4547,4525,4501,4479,4443,4399,4154,3437,2464,2052,822,833,4564,4542,4518,4496,4460,4416,4171,3454,2481,2069,839,839,1
120,964,951,936,916,895,894,1052,1304,1406,1375,806,817,965,952,937,917,896,894,1052,1304,1406,1375,806,817,966,953,938,917,896,894,1052,1304,1406,1375,806,817,966,953,938,917,896,894,1052,1304,1406,1375,806,817,966,953,938,917,896,894,1052,1304,1406,1375,806,817,966,953,938,917,896,894,1052,1304,1406,1375,806,817,966,953,938,917,896,894,1052,1304,1406,1375,806,817,966,953,938,917,896,894,1052,1304,1406,1375,806,817,966,953,938,917,896,894,1052,1304,1406,1375,806,817,966,953,938,917,896,894,1052,1304,1406,1375,806,817,966,953,938,917,896,894,1052,1304,1406,1375,806,817,4534,4517,4497,4467,4432,4375,4096,3313,2400,2002,822,833,4552,4535,4515,4485,4450,4393,4114,3331,2418,2020,838,839,1
121,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
122,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
123,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
124,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
125,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
126,953,938,924,903,893,915,1096,1329,1412,1359,805,816,955,940,926,905,895,916,1097,1330,1413,1360,806,817,956,941,927,905,895,916,1097,1330,1413,1360,806,817,956,941,927,905,895,916,1097,1330,1413,1360,806,817,956,941,927,905,895,916,1097,1330,1413,1360,806,817,956,941,927,905,895,916,1097,1330,1413,1360,806,817,956,941,927,905,895,916,1097,1330,1413,1360,806,817,956,941,927,905,895,916,1097,1330,1413,1360,806,817,956,941,927,905,895,916,1097,1330,1413,1360,806,817,956,941,927,905,895,916,1097,1330,1413,1360,806,817,956,941,927,905,895,916,1097,1330,1413,1360,806,817,4522,4503,4483,4449,4423,4343,3961,3169,2289,1888,822,833,4537,4518,4498,4464,4438,4358,3976,3184,2304,1903,837,839,1
127,951,936,922,901,891,913,1094,1327,1412,1359,804,816,953,938,924,903,893,914,1095,1328,1413,1360,805,817,954,939,925,903,893,914,1095,1328,1413,1360,805,817,954,939,925,903,893,914,1095,1328,1413,1360,805,817,954,939,925,903,893,914,1095,1328,1413,1360,805,817,954,939,925,903,893,914,1095,1328,1413,1360,805,817,954,939,925,903,893,914,1095,1328,1413,1360,805,817,954,939,925,903,893,914,1095,1328,1413,1360,805,817,954,939,925,903,893,914,1095,1328,1413,1360,805,817,954,939,925,903,893,914,1095,1328,1413,1360,805,817,954,939,925,903,893,914,1095,1328,1413,1360,805,817,4513,4494,4474,4440,4414,4334,3952,3160,2289,1886,820,832,4537,4518,4498,4464,4438,4358,3976,3184,2313,1910,844,839,1
128,964,950,936,918,896,893,1046,1300,1409,1374,805,817,965,951,937,919,897,893,1046,1300,1409,1374,805,817,966,952,938,919,897,893,1046,1300,1409,1374,805,817,966,952,938,919,897,893,1046,1300,1409,1374,805,817,966,952,938,919,897,893,1046,1300,1409,1374,805,817,966,952,938,919,897,893,1046,1300,1409,1374,805,817,966,952,938,919,897,893,1046,1300,1409,1374,805,817,966,952,938,919,897,893,1046,1300,1409,1374,805,817,966,952,938,919,897,893,1046,1300,1409,1374,805,817,966,952,938,919,897,893,1046,1300,1409,1374,805,817,966,952,938,919,897,893,1046,1300,1409,1374,805,817,4533,4514,4495,4469,4431,4372,4095,3325,2414,2004,821,833,4554,4535,4516,4490,4452,4393,4116,3346,2434,2024,841,839,1
129,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
130,962,949,934,914,893,892,1050,1302,1407,1373,806,817,963,950,935,915,894,892,1050,1302,1407,1373,806,817,964,951,936,915,894,892,1050,1302,1407,1373,806,817,964,951,936,915,894,892,1050,1302,1407,1373,806,817,964,951,936,915,894,892,1050,1302,1407,1373,806,817,964,951,936,915,894,892,1050,1302,1407,1373,806,817,964,951,936,915,894,892,1050,1302,1407,1373,806,817,964,951,936,915,894,892,1050,1302,1407,1373,806,817,964,951,936,915,894,892,1050,1302,1407,1373,806,817,964,951,936,915,894,892,1050,1302,1407,1373,806,817,964,951,936,915,894,892,1050,1302,1407,1373,806,817,4524,4507,4487,4457,4422,4365,4088,3306,2400,1997,821,832,4552,4535,4515,4485,4450,4393,4116,3334,2428,2025,849,839,1
131,955,937,924,904,890,907,1074,1324,1408,1361,806,817,956,938,925,905,891,907,1074,1324,1408,1361,806,817,957,939,926,905,891,907,1074,1324,1408,1361,806,817,957,939,926,905,891,907,1074,1324,1408,1361,806,817,957,939,926,905,891,907,1074,1324,1408,1361,806,817,957,939,926,905,891,907,1074,1324,1408,1361,806,817,957,939,926,905,891,907,1074,1324,1408,1361,806,817,957,939,926,905,891,907,1074,1324,1408,1361,806,817,957,939,926,905,891,907,1074,1324,1408,1361,806,817,957,939,926,905,891,907,1074,1324,1408,1361,806,817,957,939,926,905,891,907,1074,1324,1408,1361,806,817,4514,4491,4474,4440,4414,4341,3979,3205,2311,1914,821,832,4542,4519,4502,4468,4442,4369,4007,3233,2339,1942,849,839,1
132,958,940,927,907,893,910,1077,1326,1410,1362,806,817,959,941,928,908,894,910,1077,1326,1410,1362,806,817,960,942,929,908,894,910,1077,1326,1410,1362,806,817,960,942,929,908,894,910,1077,1326,1410,1362,806,817,960,942,929,908,894,910,1077,1326,1410,1362,806,817,960,942,929,908,894,910,1077,1326,1410,1362,806,817,960,942,929,908,894,910,1077,1326,1410,1362,806,817,960,942,929,908,894,910,1077,1326,1410,1362,806,817,960,942,929,908,894,910,1077,1326,1410,1362,806,817,960,942,929,908,894,910,1077,1326,1410,1362,806,817,960,942,929,908,894,910,1077,1326,1410,1362,806,817,4525,4502,4485,4451,4425,4352,3990,3215,2316,1918,823,833,4542,4519,4502,4468,4442,4369,4007,3232,2333,1935,840,839,1
133,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
134,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
135,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
136,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
137,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
138,938,924,909,888,877,920,1123,1317,1407,1343,805,816,953,939,924,902,891,930,1131,1323,1412,1348,806,817,954,940,924,902,891,930,1131,1323,1412,1348,806,817,954,940,924,902,891,930,1131,1323,1412,1348,806,817,954,940,924,902,891,930,1131,1323,1412,1348,806,817,954,940,924,902,891,930,1131,1323,1412,1348,806,817,954,940,924,902,891,930,1131,1323,1412,1348,806,817,954,940,924,902,891,930,1131,1323,1412,1348,806,817,954,940,924,902,891,930,1131,1323,1412,1348,806,817,954,940,924,902,891,930,1131,1323,1412,1348,806,817,954,940,924,902,891,930,1131,1323,1412,1348,806,817,4519,4500,4478,4445,4413,4320,3855,3084,2233,1848,822,833,4535,4516,4494,4461,4429,4336,3871,3100,2249,1863,837,839,1
